**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: 2019-09-25T16:03:00.999Z  
end-time: 2019-10-25T16:37:26.000Z  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 927
```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 16:17:23.252 | REPORT RequestId: 9e2cf307-4703-49c1-a302-3765859ef6c1 Duration: 1004.42 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:23.252 | END RequestId: 9e2cf307-4703-49c1-a302-3765859ef6c1                                                                                                                         |
| 2019-10-25 16:17:22.227 | START RequestId: 9e2cf307-4703-49c1-a302-3765859ef6c1 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:20.293 | REPORT RequestId: 6fc06e4d-58af-45c5-81fe-302f67f3f95c Duration: 1032.69 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:20.293 | END RequestId: 6fc06e4d-58af-45c5-81fe-302f67f3f95c                                                                                                                         |
| 2019-10-25 16:17:19.259 | START RequestId: 6fc06e4d-58af-45c5-81fe-302f67f3f95c Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:17.253 | REPORT RequestId: 0ab68b54-5261-4038-af5f-3d5b95e54491 Duration: 1021.62 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:17.253 | END RequestId: 0ab68b54-5261-4038-af5f-3d5b95e54491                                                                                                                         |
| 2019-10-25 16:17:16.230 | START RequestId: 0ab68b54-5261-4038-af5f-3d5b95e54491 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:14.252 | REPORT RequestId: 5c14777b-f313-477b-8f23-c352c1224ebd Duration: 1039.40 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:14.233 | END RequestId: 5c14777b-f313-477b-8f23-c352c1224ebd                                                                                                                         |
| 2019-10-25 16:17:13.191 | START RequestId: 5c14777b-f313-477b-8f23-c352c1224ebd Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:11.133 | REPORT RequestId: 4ca093d3-8506-46d2-9c46-19be4f1e5e0f Duration: 1060.06 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:11.133 | END RequestId: 4ca093d3-8506-46d2-9c46-19be4f1e5e0f                                                                                                                         |
| 2019-10-25 16:17:10.070 | START RequestId: 4ca093d3-8506-46d2-9c46-19be4f1e5e0f Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:08.052 | REPORT RequestId: 4c110bb5-fd72-48c0-b3bd-9ae6cc7eff64 Duration: 914.80 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:17:08.052 | END RequestId: 4c110bb5-fd72-48c0-b3bd-9ae6cc7eff64                                                                                                                         |
| 2019-10-25 16:17:07.098 | START RequestId: 4c110bb5-fd72-48c0-b3bd-9ae6cc7eff64 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:05.132 | END RequestId: f85fa07a-3031-42ad-9489-f08fe7bcf7cb                                                                                                                         |
| 2019-10-25 16:17:05.132 | REPORT RequestId: f85fa07a-3031-42ad-9489-f08fe7bcf7cb Duration: 1036.74 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:04.074 | START RequestId: f85fa07a-3031-42ad-9489-f08fe7bcf7cb Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:02.132 | END RequestId: 7dd34d42-fcbf-4574-b162-1f0f8be04970                                                                                                                         |
| 2019-10-25 16:17:02.132 | REPORT RequestId: 7dd34d42-fcbf-4574-b162-1f0f8be04970 Duration: 1012.33 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:01.099 | START RequestId: 7dd34d42-fcbf-4574-b162-1f0f8be04970 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:59.093 | END RequestId: b583389b-fa1e-44a0-bae5-442a1061d046                                                                                                                         |
| 2019-10-25 16:16:59.093 | REPORT RequestId: b583389b-fa1e-44a0-bae5-442a1061d046 Duration: 1103.34 ms Billed Duration: 1200 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:57.984 | START RequestId: b583389b-fa1e-44a0-bae5-442a1061d046 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:55.992 | REPORT RequestId: 9b903e1b-742a-4d48-b55e-60867a3cb530 Duration: 962.68 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:16:55.992 | END RequestId: 9b903e1b-742a-4d48-b55e-60867a3cb530                                                                                                                         |
| 2019-10-25 16:16:55.008 | START RequestId: 9b903e1b-742a-4d48-b55e-60867a3cb530 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:53.152 | END RequestId: 2d18b39a-de81-4255-95d6-19a5d0226f25                                                                                                                         |
| 2019-10-25 16:16:53.152 | REPORT RequestId: 2d18b39a-de81-4255-95d6-19a5d0226f25 Duration: 1050.13 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:52.081 | START RequestId: 2d18b39a-de81-4255-95d6-19a5d0226f25 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:50.093 | REPORT RequestId: 861c5b83-d8a8-43fd-adfe-7797c79d3a14 Duration: 1154.75 ms Billed Duration: 1200 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:50.092 | END RequestId: 861c5b83-d8a8-43fd-adfe-7797c79d3a14                                                                                                                         |
| 2019-10-25 16:16:48.935 | START RequestId: 861c5b83-d8a8-43fd-adfe-7797c79d3a14 Version: $LATEST                                                                                                      |
